company_name,category,city,item_id,item_name,item_type,referral_link,image_URL,FHDN_calendar_URL,calendar_script,island
Kauai Foil Experience,Surf & Paddle,Hanalei,572440,Efoil Lessons,Activity,https://fareharbor.com/embeds/book/kauaifoilexperience/items/572440/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/DzihcgP2QSmfIPFqmTLQ,https://fareharbor.com/embeds/calendar/kauaifoilexperience/items/572440/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaifoilexperience/items/572440/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Luana of Hanalei Inc. (Kayak Hanalei),Kayak,Hanalei,310631,Afternoon Bay Explorer,Activity,https://fareharbor.com/embeds/book/kayakhanalei/items/310631/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://www.filepicker.io/api/file/an6AlCNJTLGjEy7PSaaT,https://fareharbor.com/embeds/calendar/kayakhanalei/items/310631/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kayakhanalei/items/310631/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Luana of Hanalei Inc. (Kayak Hanalei),Kayak,Hanalei,5396,Morning Bay Explorer,Activity,https://fareharbor.com/embeds/book/kayakhanalei/items/5396/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://www.filepicker.io/api/file/an6AlCNJTLGjEy7PSaaT,https://fareharbor.com/embeds/calendar/kayakhanalei/items/5396/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kayakhanalei/items/5396/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,483204,12 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/483204/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/Le0sAW1ZThaQaYK9pgkB,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/483204/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/483204/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,483203,11 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/483203/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/zF6laPbKQIUyf1S1J1Mb,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/483203/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/483203/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,483202,10 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/483202/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/UxFSMjpvSmSMlzkk26q7,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/483202/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/483202/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,483201,9 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/483201/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/txP8pwIZRJAZ6So8mlZg,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/483201/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/483201/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,479020,8 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/479020/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/8IaHmUsCQo29RtUlVDWt,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/479020/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/479020/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426957,Fliteboard Efoil Lesson,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426957/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/nxEaM3FzTQmbM230lPqF,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426957/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426957/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426956,Four Week Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426956/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/w8W1HmyTdShvlbaZlqLQ,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426956/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426956/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426955,Three Week Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426955/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/EUbFk7PaTTa6L5JNXqY0,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426955/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426955/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426954,Two Week Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426954/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/omowuCEQneosTeKfgV7g,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426954/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426954/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426953,One Week Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426953/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/8dmriCdDSfW1aphT0X1G,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426953/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426953/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426952,6 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426952/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/w2ml3y8NSemEGdac3fHh,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426952/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426952/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426951,5 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426951/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/JMBm7mn1SqkKP36rs4br,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426951/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426951/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426950,4 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426950/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/LrjByeyhQquiChiJPggu,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426950/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426950/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426949,3 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426949/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/1c8y2v6hQb67EawSZcnV,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426949/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426949/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426948,1 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426948/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/ZWIdmV77T7qolMyqUcOE,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426948/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426948/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Kauai Surfboard Rentals,Surf & Paddle,Hanalei,426933,2 Day Rental,Activity,https://fareharbor.com/embeds/book/kauaisurfboardrentals/items/426933/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/Od3BfOFcSLqvDqtLrt6o,https://fareharbor.com/embeds/calendar/kauaisurfboardrentals/items/426933/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/kauaisurfboardrentals/items/426933/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Napali Kayak,Kayak,Hanalei,76255,Napali Day Trip - Haena,Activity,https://fareharbor.com/embeds/book/napalikayak/items/76255/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/OOajDwraSqa2loMcG3pt,https://fareharbor.com/embeds/calendar/napalikayak/items/76255/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalikayak/items/76255/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,576501,Afternoon Tour - Winter,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/576501/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/iWLsNL6RgOWazr8xSv4w,https://fareharbor.com/embeds/calendar/napalicatamaran/items/576501/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/576501/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,576499,Morning Tour - Winter,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/576499/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/Bej2adprTEyWnjZvWSJi,https://fareharbor.com/embeds/calendar/napalicatamaran/items/576499/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/576499/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,453739,Private Charter - Morning,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/453739/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/B7lgxMxERVmrwCgt6RIP,https://fareharbor.com/embeds/calendar/napalicatamaran/items/453739/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/453739/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,453738,Private Charter - Afternoon,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/453738/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/bBd3nbebQXKfGQSgVVVz,https://fareharbor.com/embeds/calendar/napalicatamaran/items/453738/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/453738/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,346489,Afternoon Tour - Summer,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/346489/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/dkW8ZbGBTym29xvFaDGD,https://fareharbor.com/embeds/calendar/napalicatamaran/items/346489/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/346489/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
Na Pali Catamaran,Catamaran,Hanalei,346473,Morning Tour - Summer,Activity,https://fareharbor.com/embeds/book/napalicatamaran/items/346473/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,https://cdn.filestackcontent.com/wXBfYU53TxaKYF2PjLt4,https://fareharbor.com/embeds/calendar/napalicatamaran/items/346473/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK,< !--FareHarbor calendar-- ><script src='https://fareharbor.com/embeds/script/calendar/napalicatamaran/items/346473/?asn=fhdn&asn-ref=hitraveladvice&full-items=yes&flow=no&branding=yes&bookable-only=yes&ref=hitraveladvice&back=BACKLINK></script>,Kauai
